,GO term,COGs,GO term name,Number of COGs,IC,SuperCOGs,Number of SuperCOGs
926,GO:0034235,"{'G', 'I'}",GPI anchor binding,2,15.2243,{'supercog2'},1
927,GO:0042584,"{'U', 'M'}",chromaffin granule membrane,2,14.2243,{'supercog1'},1
928,GO:0001553,"{'D', 'T'}",luteinization,2,14.7648,{'supercog1'},1
929,GO:1901317,"{'D', 'T'}",regulation of flagellated sperm motility,2,12.7648,{'supercog1'},1
930,GO:0002823,"{'W', 'T'}",negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,2,11.4429,{'supercog1'},1
931,GO:0090114,"{'U', 'M'}",COPII-coated vesicle budding,2,10.5308,{'supercog1'},1
932,GO:0090322,"{'C', 'T'}",regulation of superoxide metabolic process,2,10.9669,"{'supercog2', 'supercog1'}",2
933,GO:0032366,"{'I', 'U'}",intracellular sterol transport,2,11.9763,"{'supercog2', 'supercog1'}",2
934,GO:0035938,"{'I', 'U'}",estradiol secretion,2,14.4169,"{'supercog2', 'supercog1'}",2
935,GO:0050864,"{'W', 'T'}",regulation of B cell activation,2,9.213,{'supercog1'},1
936,GO:0051171,"{'C', 'T'}",regulation of nitrogen compound metabolic process,2,3.5294,"{'supercog2', 'supercog1'}",2
937,GO:0002291,"{'W', 'T'}",T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,2,14.3174,{'supercog1'},1
938,GO:0000289,"{'A', 'K'}",nuclear-transcribed mRNA poly(A) tail shortening,2,10.7007,{'supercog3'},1
939,GO:1902495,"{'O', 'M'}",transmembrane transporter complex,2,7.947,{'supercog1'},1
940,GO:0002220,"{'W', 'T'}",innate immune response activating cell surface receptor signaling pathway,2,11.7165,{'supercog1'},1
941,GO:0030666,"{'U', 'M'}",endocytic vesicle membrane,2,10.5661,{'supercog1'},1
942,GO:0019222,"{'C', 'T'}",regulation of metabolic process,2,3.3105,"{'supercog2', 'supercog1'}",2
943,GO:0009201,"{'C', 'H'}",ribonucleoside triphosphate biosynthetic process,2,5.956,{'supercog2'},1
944,GO:0004396,"{'P', 'T'}",hexokinase activity,2,10.6697,"{'supercog2', 'supercog1'}",2
945,GO:0050863,"{'W', 'T'}",regulation of T cell activation,2,8.6506,{'supercog1'},1
946,GO:0051147,"{'D', 'T'}",regulation of muscle cell differentiation,2,10.2527,{'supercog1'},1
947,GO:0032310,"{'I', 'U'}",prostaglandin secretion,2,12.5238,"{'supercog2', 'supercog1'}",2
948,GO:0039692,"{'X', 'K'}",single stranded viral RNA replication via double stranded DNA intermediate,2,13.0543,{'supercog3'},1
949,GO:0000938,"{'O', 'U'}",GARP complex,2,13.4169,{'supercog1'},1
950,GO:0060142,"{'D', 'T'}",regulation of syncytium formation by plasma membrane fusion,2,11.8492,{'supercog1'},1
951,GO:0051205,"{'O', 'M'}",protein insertion into membrane,2,9.5804,{'supercog1'},1
952,GO:0032922,"{'T', 'K'}",circadian regulation of gene expression,2,11.4828,"{'supercog3', 'supercog1'}",2
953,GO:0050520,"{'P', 'T'}",phosphatidylcholine synthase activity,2,,"{'supercog2', 'supercog1'}",2
954,GO:0000291,"{'A', 'K'}","nuclear-transcribed mRNA catabolic process, exonucleolytic",2,10.9297,{'supercog3'},1
955,GO:0098862,"{'M', 'Z'}",cluster of actin-based cell projections,2,10.2075,{'supercog1'},1
956,GO:0071782,"{'U', 'M'}",endoplasmic reticulum tubular network,2,12.2701,{'supercog1'},1
957,GO:0000098,"{'C', 'H'}",sulfur amino acid catabolic process,2,11.798,{'supercog2'},1
958,GO:0050918,"{'T', 'N'}",positive chemotaxis,2,10.7405,{'supercog1'},1
959,GO:0048787,"{'W', 'M'}",presynaptic active zone membrane,2,13.3174,{'supercog1'},1
960,GO:0045031,"{'F', 'T'}",G protein-coupled ATP receptor activity,2,,"{'supercog2', 'supercog1'}",2
961,GO:0043937,"{'D', 'T'}",regulation of sporulation,2,10.4561,{'supercog1'},1
962,GO:0008318,"{'O', 'I'}",protein prenyltransferase activity,2,12.4964,"{'supercog2', 'supercog1'}",2
963,GO:0017096,"{'C', 'H'}",acetylserotonin O-methyltransferase activity,2,14.2243,{'supercog2'},1
964,GO:0032652,"{'T', 'K'}",regulation of interleukin-1 production,2,10.6774,"{'supercog3', 'supercog1'}",2
965,GO:0010813,"{'E', 'Q'}",neuropeptide catabolic process,2,16.6393,{'supercog2'},1
966,GO:0032350,"{'C', 'T'}",regulation of hormone metabolic process,2,11.3539,"{'supercog2', 'supercog1'}",2
967,GO:0006664,"{'G', 'I'}",glycolipid metabolic process,2,7.2527,{'supercog2'},1
968,GO:2000106,"{'D', 'T'}",regulation of leukocyte apoptotic process,2,10.5661,{'supercog1'},1
969,GO:0051736,"{'P', 'T'}",polyribonucleotide 5'-hydroxyl-kinase activity,2,15.2243,"{'supercog2', 'supercog1'}",2
970,GO:0030174,"{'B', 'L'}",regulation of DNA-templated DNA replication initiation,2,11.4561,{'supercog3'},1
971,GO:0044597,"{'C', 'Q'}",daunorubicin metabolic process,2,11.8844,{'supercog2'},1
972,GO:0160009,"{'B', 'O'}",histone decrotonylase activity,2,,"{'supercog3', 'supercog1'}",2
973,GO:0030292,"{'O', 'T'}",protein tyrosine kinase inhibitor activity,2,15.6393,{'supercog1'},1
974,GO:2000516,"{'W', 'T'}","positive regulation of CD4-positive, alpha-beta T cell activation",2,12.1158,{'supercog1'},1
975,GO:0010075,"{'D', 'T'}",regulation of meristem growth,2,13.3663,{'supercog1'},1
976,GO:0007097,"{'J', 'U'}",nuclear migration,2,11.1475,"{'supercog3', 'supercog1'}",2
977,GO:0043171,"{'E', 'Q'}",peptide catabolic process,2,10.0345,{'supercog2'},1
978,GO:0016914,"{'O', 'W'}",follicle-stimulating hormone complex,2,12.8667,{'supercog1'},1
979,GO:0008559,"{'Q', 'U'}",ABC-type xenobiotic transporter activity,2,11.9763,"{'supercog2', 'supercog1'}",2
980,GO:0033005,"{'W', 'T'}",positive regulation of mast cell activation,2,12.7324,{'supercog1'},1
981,GO:0006491,"{'G', 'O'}",N-glycan processing,2,12.3174,"{'supercog2', 'supercog1'}",2
982,GO:0070861,"{'O', 'U'}",regulation of protein exit from endoplasmic reticulum,2,12.7324,{'supercog1'},1
983,GO:0042582,"{'U', 'M'}",azurophil granule,2,9.6582,{'supercog1'},1
984,GO:0032590,"{'N', 'M'}",dendrite membrane,2,13.1799,{'supercog1'},1
985,GO:0065004,"{'O', 'B'}",protein-DNA complex assembly,2,8.3069,"{'supercog3', 'supercog1'}",2
986,GO:0016486,"{'E', 'Q'}",peptide hormone processing,2,12.6393,{'supercog2'},1
987,GO:0032417,"{'P', 'U'}",positive regulation of sodium:proton antiporter activity,2,15.9023,"{'supercog2', 'supercog1'}",2
988,GO:1902622,"{'W', 'T'}",regulation of neutrophil migration,2,11.7485,{'supercog1'},1
989,GO:0005929,"{'O', 'M'}",cilium,2,7.8623,{'supercog1'},1
990,GO:0140353,"{'I', 'U'}",lipid export from cell,2,12.4429,"{'supercog2', 'supercog1'}",2
991,GO:0005253,"{'P', 'U'}",monoatomic anion channel activity,2,10.4694,"{'supercog2', 'supercog1'}",2
992,GO:0006490,"{'G', 'I'}",oligosaccharide-lipid intermediate biosynthetic process,2,13.1799,{'supercog2'},1
993,GO:0042721,"{'O', 'M'}",TIM22 mitochondrial import inner membrane insertion complex,2,13.9763,{'supercog1'},1
994,GO:0062098,"{'D', 'T'}",regulation of programmed necrotic cell death,2,13.4169,{'supercog1'},1
995,GO:0008906,"{'P', 'T'}",inosine kinase activity,2,16.2243,"{'supercog2', 'supercog1'}",2
996,GO:0035242,"{'O', 'H'}",protein-arginine omega-N asymmetric methyltransferase activity,2,12.9023,"{'supercog2', 'supercog1'}",2
997,GO:0006000,"{'G', 'H'}",fructose metabolic process,2,10.9575,{'supercog2'},1
998,GO:0010968,"{'O', 'Z'}",regulation of microtubule nucleation,2,14.5238,{'supercog1'},1
999,GO:0042996,"{'O', 'U'}",regulation of Golgi to plasma membrane protein transport,2,13.9763,{'supercog1'},1
1000,GO:0061044,"{'D', 'T'}",negative regulation of vascular wound healing,2,14.9023,{'supercog1'},1
1001,GO:0002710,"{'W', 'T'}",negative regulation of T cell mediated immunity,2,12.4694,{'supercog1'},1
1002,GO:1901017,"{'P', 'U'}",negative regulation of potassium ion transmembrane transporter activity,2,13.0543,"{'supercog2', 'supercog1'}",2
1003,GO:0071010,"{'O', 'Y'}",prespliceosome,2,10.9669,"{'supercog3', 'supercog1'}",2
1004,GO:0048506,"{'D', 'T'}",regulation of timing of meristematic phase transition,2,13.1799,{'supercog1'},1
1005,GO:0090183,"{'D', 'T'}",regulation of kidney development,2,12.1582,{'supercog1'},1
1006,GO:0008673,"{'P', 'T'}",2-dehydro-3-deoxygluconokinase activity,2,14.9023,"{'supercog2', 'supercog1'}",2
1007,GO:0042148,"{'B', 'L'}",strand invasion,2,13.0148,{'supercog3'},1
1008,GO:1903317,"{'O', 'K'}",regulation of protein maturation,2,10.9389,"{'supercog3', 'supercog1'}",2
1009,GO:0048509,"{'D', 'T'}",regulation of meristem development,2,11.8844,{'supercog1'},1
1010,GO:0061043,"{'D', 'T'}",regulation of vascular wound healing,2,14.5238,{'supercog1'},1
1011,GO:0009188,"{'C', 'H'}",ribonucleoside diphosphate biosynthetic process,2,11.3788,{'supercog2'},1
1012,GO:0009875,"{'D', 'T'}",pollen-pistil interaction,2,12.3174,{'supercog1'},1
1013,GO:0045028,"{'F', 'T'}",G protein-coupled purinergic nucleotide receptor activity,2,14.0543,"{'supercog2', 'supercog1'}",2
1014,GO:0007268,"{'W', 'T'}",chemical synaptic transmission,2,7.8341,{'supercog1'},1
1015,GO:0030166,"{'G', 'O'}",proteoglycan biosynthetic process,2,11.8667,"{'supercog2', 'supercog1'}",2
1016,GO:0018708,"{'C', 'H'}",thiol S-methyltransferase activity,2,16.2243,{'supercog2'},1
1017,GO:1900015,"{'T', 'K'}",regulation of cytokine production involved in inflammatory response,2,11.3174,"{'supercog3', 'supercog1'}",2
1018,GO:0006196,"{'G', 'F'}",AMP catabolic process,2,12.6096,{'supercog2'},1
1019,GO:1903530,"{'T', 'U'}",regulation of secretion by cell,2,7.6041,{'supercog1'},1
1020,GO:0005346,"{'G', 'U'}",purine ribonucleotide transmembrane transporter activity,2,12.3663,"{'supercog2', 'supercog1'}",2
1021,GO:0002562,"{'L', 'W'}",somatic diversification of immune receptors via germline recombination within a single locus,2,10.8755,"{'supercog3', 'supercog1'}",2
1022,GO:0070873,"{'G', 'C'}",regulation of glycogen metabolic process,2,12.0345,{'supercog2'},1
1023,GO:0042116,"{'W', 'T'}",macrophage activation,2,10.7731,{'supercog1'},1
1024,GO:0002286,"{'W', 'T'}",T cell activation involved in immune response,2,10.4964,{'supercog1'},1
1025,GO:0019595,"{'G', 'H'}",non-phosphorylated glucose catabolic process,2,13.5804,{'supercog2'},1
1026,GO:0007141,"{'D', 'Y'}",male meiosis I,2,13.2243,"{'supercog3', 'supercog1'}",2
1027,GO:0006204,"{'G', 'F'}",IMP catabolic process,2,,{'supercog2'},1
1028,GO:0071637,"{'T', 'K'}",regulation of monocyte chemotactic protein-1 production,2,12.6393,"{'supercog3', 'supercog1'}",2
1029,GO:0003913,"{'B', 'C'}",DNA photolyase activity,2,12.2019,"{'supercog3', 'supercog2'}",2
1030,GO:1901283,"{'C', 'H'}","5,6,7,8-tetrahydromethanopterin metabolic process",2,18.2243,{'supercog2'},1
1031,GO:0098802,"{'O', 'M'}",plasma membrane signaling receptor complex,2,9.213,{'supercog1'},1
1032,GO:0002886,"{'W', 'T'}",regulation of myeloid leukocyte mediated immunity,2,11.3174,{'supercog1'},1
1033,GO:0005768,"{'U', 'M'}",endosome,2,7.0873,{'supercog1'},1
1034,GO:0043101,"{'C', 'H'}",purine-containing compound salvage,2,7.8384,{'supercog2'},1
1035,GO:0010718,"{'D', 'T'}",positive regulation of epithelial to mesenchymal transition,2,13.0148,{'supercog1'},1
1036,GO:0090533,"{'O', 'M'}",cation-transporting ATPase complex,2,13.0543,{'supercog1'},1
1037,GO:0002315,"{'W', 'T'}",marginal zone B cell differentiation,2,14.5238,{'supercog1'},1
1038,GO:0042732,"{'G', 'H'}",D-xylose metabolic process,2,10.3416,{'supercog2'},1
1039,GO:0045063,"{'W', 'T'}",T-helper 1 cell differentiation,2,13.4694,{'supercog1'},1
1040,GO:0006900,"{'U', 'M'}",vesicle budding from membrane,2,9.8492,{'supercog1'},1
1041,GO:0002757,"{'W', 'T'}",immune response-activating signaling pathway,2,8.1381,{'supercog1'},1
1042,GO:1904035,"{'D', 'T'}",regulation of epithelial cell apoptotic process,2,11.0148,{'supercog1'},1
1043,GO:0018861,"{'C', 'H'}",4-chlorobenzoate-CoA ligase activity,2,17.2243,{'supercog2'},1
1044,GO:0034205,"{'E', 'Q'}",amyloid-beta formation,2,11.3914,{'supercog2'},1
1045,GO:0009800,"{'C', 'Q'}",cinnamic acid biosynthetic process,2,12.1582,{'supercog2'},1
1046,GO:0002752,"{'W', 'T'}",cell surface pattern recognition receptor signaling pathway,2,14.7648,{'supercog1'},1
1047,GO:0010712,"{'C', 'T'}",regulation of collagen metabolic process,2,12.3174,"{'supercog2', 'supercog1'}",2
1048,GO:0097722,"{'D', 'N'}",sperm motility,2,11.1909,{'supercog1'},1
1049,GO:0043523,"{'D', 'T'}",regulation of neuron apoptotic process,2,9.6059,{'supercog1'},1
1050,GO:0005802,"{'U', 'M'}",trans-Golgi network,2,9.2672,{'supercog1'},1
1051,GO:0019318,"{'G', 'H'}",hexose metabolic process,2,6.3306,{'supercog2'},1
1052,GO:1903319,"{'O', 'K'}",positive regulation of protein maturation,2,12.6697,"{'supercog3', 'supercog1'}",2
1053,GO:0002283,"{'W', 'T'}",neutrophil activation involved in immune response,2,8.4201,{'supercog1'},1
1054,GO:0030294,"{'O', 'T'}",receptor signaling protein tyrosine kinase inhibitor activity,2,16.6393,{'supercog1'},1
1055,GO:0009686,"{'H', 'Q'}",gibberellin biosynthetic process,2,12.4429,{'supercog2'},1
1056,GO:0070566,"{'P', 'T'}",adenylyltransferase activity,2,7.2935,"{'supercog2', 'supercog1'}",2
1057,GO:0048757,"{'D', 'T'}",pigment granule maturation,2,15.0543,{'supercog1'},1
1058,GO:0006457,"{'O', 'K'}",protein folding,2,5.8435,"{'supercog3', 'supercog1'}",2
1059,GO:0006532,"{'E', 'H'}",aspartate biosynthetic process,2,13.4694,{'supercog2'},1
1060,GO:0060338,"{'T', 'V'}",regulation of type I interferon-mediated signaling pathway,2,10.121,{'supercog1'},1
1061,GO:0032452,"{'B', 'O'}",histone demethylase activity,2,11.2019,"{'supercog3', 'supercog1'}",2
1062,GO:0035710,"{'W', 'T'}","CD4-positive, alpha-beta T cell activation",2,10.7485,{'supercog1'},1
1063,GO:0043462,"{'C', 'T'}",regulation of ATP-dependent activity,2,9.4862,"{'supercog2', 'supercog1'}",2
1064,GO:0032585,"{'U', 'M'}",multivesicular body membrane,2,12.798,{'supercog1'},1
1065,GO:0019064,"{'X', 'M'}",fusion of virus membrane with host plasma membrane,2,9.1854,"{'supercog3', 'supercog1'}",2
1066,GO:0016529,"{'U', 'M'}",sarcoplasmic reticulum,2,11.1158,{'supercog1'},1
1067,GO:0042119,"{'W', 'T'}",neutrophil activation,2,8.334,{'supercog1'},1
1068,GO:0000506,"{'O', 'M'}",glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex,2,16.6393,{'supercog1'},1
1069,GO:0007023,"{'O', 'K'}",post-chaperonin tubulin folding pathway,2,13.1799,"{'supercog3', 'supercog1'}",2
1070,GO:0002279,"{'W', 'T'}",mast cell activation involved in immune response,2,11.9389,{'supercog1'},1
1071,GO:0040020,"{'D', 'Y'}",regulation of meiotic nuclear division,2,10.9763,"{'supercog3', 'supercog1'}",2
1072,GO:0007274,"{'W', 'T'}",neuromuscular synaptic transmission,2,11.9205,{'supercog1'},1
1073,GO:0010958,"{'T', 'U'}",regulation of amino acid import across plasma membrane,2,13.9023,{'supercog1'},1
1074,GO:0030650,"{'E', 'Q'}",peptide antibiotic metabolic process,2,13.095,{'supercog2'},1
1075,GO:0046457,"{'H', 'I'}",prostanoid biosynthetic process,2,11.2356,{'supercog2'},1
1076,GO:0002429,"{'W', 'T'}",immune response-activating cell surface receptor signaling pathway,2,8.6968,{'supercog1'},1
1077,GO:0033673,"{'P', 'T'}",negative regulation of kinase activity,2,9.213,"{'supercog2', 'supercog1'}",2
1078,GO:0030206,"{'G', 'C'}",chondroitin sulfate biosynthetic process,2,13.2701,{'supercog2'},1
1079,GO:0002701,"{'W', 'K'}",negative regulation of production of molecular mediator of immune response,2,11.5238,"{'supercog3', 'supercog1'}",2
1080,GO:0045723,"{'H', 'I'}",positive regulation of fatty acid biosynthetic process,2,12.4429,{'supercog2'},1
1081,GO:0031514,"{'O', 'M'}",motile cilium,2,9.6697,{'supercog1'},1
1082,GO:0097350,"{'W', 'U'}",neutrophil clearance,2,17.2243,{'supercog1'},1
1083,GO:0033008,"{'W', 'T'}",positive regulation of mast cell activation involved in immune response,2,13.3663,{'supercog1'},1
1084,GO:0002312,"{'W', 'T'}",B cell activation involved in immune response,2,10.8844,{'supercog1'},1
1085,GO:0060567,"{'O', 'K'}",negative regulation of termination of DNA-templated transcription,2,14.7648,"{'supercog3', 'supercog1'}",2
1086,GO:0034975,"{'O', 'K'}",protein folding in endoplasmic reticulum,2,12.7007,"{'supercog3', 'supercog1'}",2
1087,GO:1990817,"{'P', 'T'}",RNA adenylyltransferase activity,2,9.9297,"{'supercog2', 'supercog1'}",2
1088,GO:0009145,"{'C', 'H'}",purine nucleoside triphosphate biosynthetic process,2,6.2239,{'supercog2'},1
1089,GO:1901028,"{'T', 'M'}",regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,2,12.4964,{'supercog1'},1
1090,GO:0033063,"{'O', 'Y'}",Rad51B-Rad51C-Rad51D-XRCC2 complex,2,14.7648,"{'supercog3', 'supercog1'}",2
1091,GO:0030317,"{'D', 'N'}",flagellated sperm motility,2,11.2243,{'supercog1'},1
1092,GO:0015858,"{'G', 'F'}",nucleoside transport,2,12.9389,{'supercog2'},1
1093,GO:0030167,"{'G', 'O'}",proteoglycan catabolic process,2,14.1368,"{'supercog2', 'supercog1'}",2
1094,GO:0005788,"{'U', 'M'}",endoplasmic reticulum lumen,2,8.9883,{'supercog1'},1
1095,GO:0000137,"{'U', 'M'}",Golgi cis cisterna,2,12.6393,{'supercog1'},1
1096,GO:0061617,"{'O', 'M'}",MICOS complex,2,13.832,{'supercog1'},1
1097,GO:0071162,"{'B', 'Y'}",CMG complex,2,13.2243,{'supercog3'},1
1098,GO:0051174,"{'C', 'T'}",regulation of phosphorus metabolic process,2,6.1112,"{'supercog2', 'supercog1'}",2
1099,GO:2000465,"{'G', 'T'}",regulation of glycogen (starch) synthase activity,2,15.4169,"{'supercog2', 'supercog1'}",2
1100,GO:0042435,"{'C', 'H'}",indole-containing compound biosynthetic process,2,7.3898,{'supercog2'},1
1101,GO:0045629,"{'W', 'T'}",negative regulation of T-helper 2 cell differentiation,2,14.7648,{'supercog1'},1
1102,GO:1900618,"{'D', 'T'}",regulation of shoot system morphogenesis,2,13.9763,{'supercog1'},1
1103,GO:0070569,"{'P', 'T'}",uridylyltransferase activity,2,8.9458,"{'supercog2', 'supercog1'}",2
1104,GO:0007088,"{'D', 'Y'}",regulation of mitotic nuclear division,2,9.2499,"{'supercog3', 'supercog1'}",2
1105,GO:0001845,"{'V', 'U'}",phagolysosome assembly,2,13.3663,{'supercog1'},1
1106,GO:1902099,"{'B', 'D'}",regulation of metaphase/anaphase transition of cell cycle,2,10.1262,"{'supercog3', 'supercog1'}",2
1107,GO:0051251,"{'W', 'T'}",positive regulation of lymphocyte activation,2,8.5986,{'supercog1'},1
1108,GO:0002711,"{'W', 'T'}",positive regulation of T cell mediated immunity,2,11.1158,{'supercog1'},1
1109,GO:0047760,"{'C', 'H'}",butyrate-CoA ligase activity,2,13.3174,{'supercog2'},1
1110,GO:0019205,"{'P', 'T'}",nucleobase-containing compound kinase activity,2,6.7135,"{'supercog2', 'supercog1'}",2
1111,GO:0015333,"{'P', 'U'}",peptide:proton symporter activity,2,14.3174,"{'supercog2', 'supercog1'}",2
1112,GO:0034050,"{'D', 'V'}",programmed cell death induced by symbiont,2,12.3663,{'supercog1'},1
1113,GO:0043380,"{'W', 'T'}",regulation of memory T cell differentiation,2,13.9763,{'supercog1'},1
1114,GO:0008156,"{'B', 'L'}",negative regulation of DNA replication,2,10.9669,{'supercog3'},1
1115,GO:0006334,"{'B', 'O'}",nucleosome assembly,2,9.7284,"{'supercog3', 'supercog1'}",2
1116,GO:0017050,"{'P', 'T'}",D-erythro-sphingosine kinase activity,2,14.7648,"{'supercog2', 'supercog1'}",2
1117,GO:0070557,"{'O', 'Y'}",PCNA-p21 complex,2,15.2243,"{'supercog3', 'supercog1'}",2
1118,GO:0051283,"{'P', 'U'}",negative regulation of sequestering of calcium ion,2,10.1368,"{'supercog2', 'supercog1'}",2
1119,GO:0071344,"{'C', 'H'}",diphosphate metabolic process,2,16.2243,{'supercog2'},1
1120,GO:0002430,"{'W', 'T'}",complement receptor mediated signaling pathway,2,14.7648,{'supercog1'},1
1121,GO:2000772,"{'C', 'T'}",regulation of cellular senescence,2,11.3295,"{'supercog2', 'supercog1'}",2
1122,GO:0045604,"{'D', 'T'}",regulation of epidermal cell differentiation,2,11.9955,{'supercog1'},1
1123,GO:0004879,"{'T', 'K'}",nuclear receptor activity,2,10.7165,"{'supercog3', 'supercog1'}",2
1124,GO:0034036,"{'C', 'H'}",purine ribonucleoside bisphosphate biosynthetic process,2,12.7648,{'supercog2'},1
1125,GO:0015228,"{'H', 'U'}",coenzyme A transmembrane transporter activity,2,15.6393,"{'supercog2', 'supercog1'}",2
1126,GO:0050853,"{'W', 'T'}",B cell receptor signaling pathway,2,9.88,{'supercog1'},1
1127,GO:0036019,"{'U', 'M'}",endolysosome,2,13.9763,{'supercog1'},1
1128,GO:0002204,"{'L', 'W'}",somatic recombination of immunoglobulin genes involved in immune response,2,11.4299,"{'supercog3', 'supercog1'}",2
