,GO term,COGs,GO term name,Number of COGs,IC,SuperCOGs,Number of SuperCOGs
1688,GO:0048519,{'T'},negative regulation of biological process,1,,{'supercog1'},1
1689,GO:0035890,{'R'},exit from host,1,8.6393,{'general function'},1
1690,GO:0006586,{'C'},indolalkylamine metabolic process,1,7.1616,{'supercog2'},1
1691,GO:0002027,{'T'},regulation of heart rate,1,11.4694,{'supercog1'},1
1692,GO:0045732,{'O'},positive regulation of protein catabolic process,1,9.662,{'supercog1'},1
1693,GO:0000967,{'J'},rRNA 5'-end processing,1,9.5804,{'supercog3'},1
1694,GO:0031032,{'Z'},actomyosin structure organization,1,9.3386,{'supercog1'},1
1695,GO:0016417,{'I'},S-acyltransferase activity,1,10.8667,{'supercog2'},1
1696,GO:0072593,{'C'},reactive oxygen species metabolic process,1,7.055,{'supercog2'},1
1697,GO:0070665,{'D'},positive regulation of leukocyte proliferation,1,10.0003,{'supercog1'},1
1698,GO:0009110,{'H'},vitamin biosynthetic process,1,5.5081,{'supercog2'},1
1699,GO:0007015,{'Z'},actin filament organization,1,7.817,{'supercog1'},1
1700,GO:0071103,{'B'},DNA conformation change,1,6.6812,{'supercog3'},1
1701,GO:0030001,{'P'},metal ion transport,1,6.3489,{'supercog2'},1
1702,GO:0009066,{'E'},aspartate family amino acid metabolic process,1,5.9901,{'supercog2'},1
1703,GO:0034219,{'G'},carbohydrate transmembrane transport,1,8.7125,{'supercog2'},1
1704,GO:0030073,{'O'},insulin secretion,1,9.9811,{'supercog1'},1
1705,GO:0048659,{'D'},smooth muscle cell proliferation,1,10.0295,{'supercog1'},1
1706,GO:0046493,{'G'},lipid A metabolic process,1,7.4752,{'supercog2'},1
1707,GO:0051438,{'U'},regulation of ubiquitin-protein transferase activity,1,10.3355,{'supercog1'},1
1708,GO:0046907,{'U'},intracellular transport,1,5.5963,{'supercog1'},1
1709,GO:0061912,{'R'},selective autophagy,1,10.9763,{'general function'},1
1710,GO:0031328,{'C'},positive regulation of cellular biosynthetic process,1,5.7389,{'supercog2'},1
1711,GO:0005761,{'J'},mitochondrial ribosome,1,8.7364,{'supercog3'},1
1712,GO:0008219,{'D'},cell death,1,5.861,{'supercog1'},1
1713,GO:0007281,{'D'},germ cell development,1,8.5015,{'supercog1'},1
1714,GO:0030323,{'D'},respiratory tube development,1,9.9435,{'supercog1'},1
1715,GO:0030282,{'D'},bone mineralization,1,10.7567,{'supercog1'},1
1716,GO:0017000,{'Q'},antibiotic biosynthetic process,1,8.4644,{'supercog2'},1
1717,GO:0016477,{'N'},cell migration,1,6.7012,{'supercog1'},1
1718,GO:0015671,{'R'},oxygen transport,1,8.0307,{'general function'},1
1719,GO:0046486,{'I'},glycerolipid metabolic process,1,7.3749,{'supercog2'},1
1720,GO:0060090,{'R'},molecular adaptor activity,1,8.8623,{'general function'},1
1721,GO:0006486,{'O'},protein glycosylation,1,8.5986,{'supercog1'},1
1722,GO:0006893,{'U'},Golgi to plasma membrane transport,1,10.3914,{'supercog1'},1
1723,GO:0006361,{'K'},transcription initiation from RNA polymerase I promoter,1,12.5238,{'supercog3'},1
1724,GO:0006928,{'R'},movement of cell or subcellular component,1,5.9546,{'general function'},1
1725,GO:0051017,{'Z'},actin filament bundle assembly,1,9.6169,{'supercog1'},1
1726,GO:0007338,{'D'},single fertilization,1,9.7855,{'supercog1'},1
1727,GO:0019827,{'D'},stem cell population maintenance,1,10.3539,{'supercog1'},1
1728,GO:0007033,{'U'},vacuole organization,1,8.858,{'supercog1'},1
1729,GO:0051053,{'B'},negative regulation of DNA metabolic process,1,9.5448,{'supercog3'},1
1730,GO:0009635,{'T'},response to herbicide,1,10.7324,{'supercog1'},1
1731,GO:0044088,{'U'},regulation of vacuole organization,1,11.1909,{'supercog1'},1
1732,GO:0019001,{'F'},guanyl nucleotide binding,1,5.1102,{'supercog2'},1
1733,GO:0046496,{'H'},nicotinamide nucleotide metabolic process,1,7.6948,{'supercog2'},1
1734,GO:0004096,{'V'},catalase activity,1,9.3204,{'supercog1'},1
1735,GO:0006355,{'K'},"regulation of transcription, DNA-templated",1,4.2172,{'supercog3'},1
1736,GO:0034614,{'T'},cellular response to reactive oxygen species,1,8.1881,{'supercog1'},1
1737,GO:0006782,{'H'},protoporphyrinogen IX biosynthetic process,1,7.5264,{'supercog2'},1
1738,GO:0022610,{'R'},biological adhesion,1,,{'general function'},1
1739,GO:0009297,{'R'},pilus assembly,1,12.3663,{'general function'},1
1740,GO:0032869,{'T'},cellular response to insulin stimulus,1,9.6582,{'supercog1'},1
1741,GO:0098876,{'U'},vesicle-mediated transport to the plasma membrane,1,10.095,{'supercog1'},1
1742,GO:0000978,{'K'},RNA polymerase II cis-regulatory region sequence-specific DNA binding,1,8.6487,{'supercog3'},1
1743,GO:0071345,{'T'},cellular response to cytokine stimulus,1,7.0828,{'supercog1'},1
1744,GO:0016899,{'C'},"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor",1,10.9859,{'supercog2'},1
1745,GO:0048144,{'D'},fibroblast proliferation,1,10.4234,{'supercog1'},1
1746,GO:0006906,{'U'},vesicle fusion,1,10.2701,{'supercog1'},1
1747,GO:0016894,{'C'},"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters",1,8.7648,{'supercog2'},1
1748,GO:0008800,{'C'},beta-lactamase activity,1,9.6022,{'supercog2'},1
1749,GO:0016667,{'C'},"oxidoreductase activity, acting on a sulfur group of donors",1,7.2818,{'supercog2'},1
1750,GO:0015343,{'U'},siderophore transmembrane transporter activity,1,12.6393,{'supercog1'},1
1751,GO:0009895,{'C'},negative regulation of catabolic process,1,8.8043,{'supercog2'},1
1752,GO:0019433,{'I'},triglyceride catabolic process,1,11.8149,{'supercog2'},1
1753,GO:0010948,{'D'},negative regulation of cell cycle process,1,8.5015,{'supercog1'},1
1754,GO:0060828,{'T'},regulation of canonical Wnt signaling pathway,1,9.5949,{'supercog1'},1
1755,GO:0008106,{'C'},alcohol dehydrogenase (NADP+) activity,1,10.6393,{'supercog2'},1
1756,GO:0060047,{'R'},heart contraction,1,9.6206,{'general function'},1
1757,GO:0070206,{'O'},protein trimerization,1,10.4896,{'supercog1'},1
1758,GO:0007423,{'D'},sensory organ development,1,8.2271,{'supercog1'},1
1759,GO:0006513,{'O'},protein monoubiquitination,1,10.7086,{'supercog1'},1
1760,GO:0000290,{'A'},deadenylation-dependent decapping of nuclear-transcribed mRNA,1,12.095,{'supercog3'},1
1761,GO:0106074,{'J'},aminoacyl-tRNA metabolism involved in translational fidelity,1,7.6793,{'supercog3'},1
1762,GO:0044804,{'O'},autophagy of nucleus,1,11.0246,{'supercog1'},1
1763,GO:0031668,{'T'},cellular response to extracellular stimulus,1,6.4433,{'supercog1'},1
1764,GO:0036294,{'T'},cellular response to decreased oxygen levels,1,9.5066,{'supercog1'},1
1765,GO:0007259,{'T'},receptor signaling pathway via JAK-STAT,1,9.5732,{'supercog1'},1
1766,GO:0019902,{'R'},phosphatase binding,1,9.8191,{'general function'},1
1767,GO:0000226,{'Z'},microtubule cytoskeleton organization,1,7.4727,{'supercog1'},1
1768,GO:0099003,{'U'},vesicle-mediated transport in synapse,1,9.8149,{'supercog1'},1
1769,GO:0005833,{'O'},hemoglobin complex,1,8.8001,{'supercog1'},1
1770,GO:0009808,{'Q'},lignin metabolic process,1,10.2701,{'supercog2'},1
1771,GO:0016744,{'R'},"transferase activity, transferring aldehyde or ketonic groups",1,8.3234,{'general function'},1
1772,GO:0097421,{'D'},liver regeneration,1,12.2019,{'supercog1'},1
1773,GO:0050819,{'T'},negative regulation of coagulation,1,10.5378,{'supercog1'},1
1774,GO:0051480,{'P'},regulation of cytosolic calcium ion concentration,1,9.2103,{'supercog2'},1
1775,GO:1904047,{'R'},S-adenosyl-L-methionine binding,1,9.7324,{'general function'},1
1776,GO:0004181,{'O'},metallocarboxypeptidase activity,1,10.9297,{'supercog1'},1
1777,GO:0034728,{'B'},nucleosome organization,1,8.9669,{'supercog3'},1
1778,GO:0031334,{'O'},positive regulation of protein-containing complex assembly,1,8.8492,{'supercog1'},1
1779,GO:0030968,{'T'},endoplasmic reticulum unfolded protein response,1,10.4964,{'supercog1'},1
1780,GO:0006897,{'U'},endocytosis,1,7.1548,{'supercog1'},1
1781,GO:0042181,{'H'},ketone biosynthetic process,1,7.7886,{'supercog2'},1
1782,GO:0007399,{'D'},nervous system development,1,6.1795,{'supercog1'},1
1783,GO:0051353,{'C'},positive regulation of oxidoreductase activity,1,10.8667,{'supercog2'},1
1784,GO:0044853,{'M'},plasma membrane raft,1,10.6169,{'supercog1'},1
1785,GO:2001251,{'B'},negative regulation of chromosome organization,1,9.3851,{'supercog3'},1
1786,GO:0031344,{'T'},regulation of cell projection organization,1,7.7865,{'supercog1'},1
1787,GO:0035825,{'L'},homologous recombination,1,10.0246,{'supercog3'},1
1788,GO:0031012,{'W'},extracellular matrix,1,7.8309,{'supercog1'},1
1789,GO:0022843,{'P'},voltage-gated cation channel activity,1,9.8492,{'supercog2'},1
1790,GO:0071417,{'T'},cellular response to organonitrogen compound,1,7.7056,{'supercog1'},1
1791,GO:0032885,{'G'},regulation of polysaccharide biosynthetic process,1,11.7813,{'supercog2'},1
1792,GO:0000394,{'A'},"RNA splicing, via endonucleolytic cleavage and ligation",1,10.4364,{'supercog3'},1
1793,GO:0051261,{'O'},protein depolymerization,1,9.4331,{'supercog1'},1
1794,GO:1903708,{'W'},positive regulation of hemopoiesis,1,9.2935,{'supercog1'},1
1795,GO:0006936,{'R'},muscle contraction,1,9.1053,{'general function'},1
1796,GO:0040013,{'N'},negative regulation of locomotion,1,9.0669,{'supercog1'},1
1797,GO:0140115,{'U'},export across plasma membrane,1,10.7896,{'supercog1'},1
1798,GO:0045931,{'Y'},positive regulation of mitotic cell cycle,1,9.5913,{'supercog3'},1
1799,GO:0046395,{'H'},carboxylic acid catabolic process,1,5.674,{'supercog2'},1
1800,GO:0001914,{'V'},regulation of T cell mediated cytotoxicity,1,11.6544,{'supercog1'},1
1801,GO:0006796,{'C'},phosphate-containing compound metabolic process,1,2.5438,{'supercog2'},1
1802,GO:0000175,{'A'},3'-5'-exoribonuclease activity,1,8.9787,{'supercog3'},1
1803,GO:0006418,{'J'},tRNA aminoacylation for protein translation,1,5.3704,{'supercog3'},1
1804,GO:0033260,{'Y'},nuclear DNA replication,1,10.3114,{'supercog3'},1
1805,GO:0016725,{'C'},"oxidoreductase activity, acting on CH or CH2 groups",1,8.1772,{'supercog2'},1
1806,GO:0038061,{'T'},NIK/NF-kappaB signaling,1,10.3725,{'supercog1'},1
1807,GO:0019693,{'G'},ribose phosphate metabolic process,1,4.0244,{'supercog2'},1
1808,GO:0006952,{'V'},defense response,1,5.2851,{'supercog1'},1
1809,GO:0106310,{'O'},protein serine kinase activity,1,,{'supercog1'},1
1810,GO:0050801,{'R'},ion homeostasis,1,6.84,{'general function'},1
1811,GO:0009179,{'H'},purine ribonucleoside diphosphate metabolic process,1,6.1795,{'supercog2'},1
1812,GO:0007010,{'Z'},cytoskeleton organization,1,6.1578,{'supercog1'},1
1813,GO:0019208,{'T'},phosphatase regulator activity,1,9.8934,{'supercog1'},1
1814,GO:0046718,{'X'},viral entry into host cell,1,7.7334,{'supercog3'},1
1815,GO:0022617,{'W'},extracellular matrix disassembly,1,11.3174,{'supercog1'},1
1816,GO:0033218,{'R'},amide binding,1,7.3317,{'general function'},1
1817,GO:0071051,{'A'},polyadenylation-dependent snoRNA 3'-end processing,1,11.9575,{'supercog3'},1
1818,GO:0019877,{'H'},diaminopimelate biosynthetic process,1,7.8934,{'supercog2'},1
1819,GO:0051715,{'X'},cytolysis in other organism,1,9.689,{'supercog3'},1
1820,GO:0004185,{'O'},serine-type carboxypeptidase activity,1,9.9023,{'supercog1'},1
1821,GO:0043197,{'W'},dendritic spine,1,10.1158,{'supercog1'},1
1822,GO:0030497,{'I'},fatty acid elongation,1,11.3663,{'supercog2'},1
1823,GO:0071944,{'W'},cell periphery,1,3.3033,{'supercog1'},1
1824,GO:0051052,{'B'},regulation of DNA metabolic process,1,7.961,{'supercog3'},1
1825,GO:0000976,{'K'},transcription regulatory region sequence-specific DNA binding,1,7.4828,{'supercog3'},1
1826,GO:0090132,{'R'},epithelium migration,1,9.0027,{'general function'},1
1827,GO:0098852,{'U'},lytic vacuole membrane,1,9.0469,{'supercog1'},1
1828,GO:0043891,{'C'},glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity,1,10.0197,{'supercog2'},1
1829,GO:0098869,{'V'},cellular oxidant detoxification,1,6.9675,{'supercog1'},1
1830,GO:0034312,{'H'},diol biosynthetic process,1,9.9669,{'supercog2'},1
1831,GO:0004675,{'O'},transmembrane receptor protein serine/threonine kinase activity,1,10.7244,{'supercog1'},1
1832,GO:0071426,{'R'},ribonucleoprotein complex export from nucleus,1,9.1421,{'general function'},1
1833,GO:0098655,{'P'},cation transmembrane transport,1,5.5025,{'supercog2'},1
1834,GO:0071887,{'D'},leukocyte apoptotic process,1,10.1002,{'supercog1'},1
1835,GO:0019359,{'H'},nicotinamide nucleotide biosynthetic process,1,7.8054,{'supercog2'},1
1836,GO:0006283,{'L'},transcription-coupled nucleotide-excision repair,1,11.2243,{'supercog3'},1
1837,GO:0030595,{'W'},leukocyte chemotaxis,1,9.0771,{'supercog1'},1
1838,GO:0051651,{'U'},maintenance of location in cell,1,9.5032,{'supercog1'},1
1839,GO:0051302,{'D'},regulation of cell division,1,8.3851,{'supercog1'},1
1840,GO:1902532,{'T'},negative regulation of intracellular signal transduction,1,8.1488,{'supercog1'},1
1841,GO:0008168,{'R'},methyltransferase activity,1,5.0206,{'general function'},1
1842,GO:0040007,{'R'},growth,1,,{'general function'},1
1843,GO:0046785,{'O'},microtubule polymerization,1,10.4694,{'supercog1'},1
1844,GO:0009526,{'M'},plastid envelope,1,9.1582,{'supercog1'},1
1845,GO:0004896,{'V'},cytokine receptor activity,1,10.1002,{'supercog1'},1
1846,GO:0004525,{'A'},ribonuclease III activity,1,9.7689,{'supercog3'},1
1847,GO:0000393,{'J'},spliceosomal conformational changes to generate catalytic conformation,1,12.1368,{'supercog3'},1
1848,GO:0071702,{'R'},organic substance transport,1,4.4523,{'general function'},1
1849,GO:0004040,{'C'},amidase activity,1,9.2047,{'supercog2'},1
1850,GO:0042579,{'M'},microbody,1,8.0124,{'supercog1'},1
1851,GO:0051260,{'O'},protein homooligomerization,1,7.7618,{'supercog1'},1
1852,GO:0031983,{'M'},vesicle lumen,1,8.662,{'supercog1'},1
1853,GO:0034612,{'T'},response to tumor necrosis factor,1,9.0222,{'supercog1'},1
1854,GO:0006108,{'H'},malate metabolic process,1,10.1582,{'supercog2'},1
1855,GO:0005688,{'O'},U6 snRNP,1,12.0148,{'supercog1'},1
1856,GO:0009746,{'T'},response to hexose,1,9.3114,{'supercog1'},1
1857,GO:0051281,{'P'},positive regulation of release of sequestered calcium ion into cytosol,1,11.5804,{'supercog2'},1
1858,GO:0016310,{'C'},phosphorylation,1,3.7572,{'supercog2'},1
1859,GO:0016765,{'R'},"transferase activity, transferring alkyl or aryl (other than methyl) groups",1,5.9522,{'general function'},1
1860,GO:0070085,{'G'},glycosylation,1,7.8601,{'supercog2'},1
1861,GO:0051383,{'B'},kinetochore organization,1,11.1909,{'supercog3'},1
1862,GO:0000959,{'A'},mitochondrial RNA metabolic process,1,10.2019,{'supercog3'},1
1863,GO:0016079,{'U'},synaptic vesicle exocytosis,1,10.7324,{'supercog1'},1
1864,GO:0043228,{'R'},non-membrane-bounded organelle,1,3.0046,{'general function'},1
1865,GO:0045913,{'G'},positive regulation of carbohydrate metabolic process,1,11.0345,{'supercog2'},1
1866,GO:0004315,{'I'},3-oxoacyl-[acyl-carrier-protein] synthase activity,1,9.6697,{'supercog2'},1
1867,GO:0009132,{'H'},nucleoside diphosphate metabolic process,1,5.8637,{'supercog2'},1
1868,GO:0019264,{'E'},glycine biosynthetic process from serine,1,9.1262,{'supercog2'},1
1869,GO:0047134,{'O'},protein-disulfide reductase activity,1,11.3416,{'supercog1'},1
1870,GO:0072599,{'O'},establishment of protein localization to endoplasmic reticulum,1,9.3977,{'supercog1'},1
1871,GO:1904951,{'O'},positive regulation of establishment of protein localization,1,8.2803,{'supercog1'},1
1872,GO:0071773,{'T'},cellular response to BMP stimulus,1,10.4105,{'supercog1'},1
1873,GO:0051920,{'V'},peroxiredoxin activity,1,9.6318,{'supercog1'},1
1874,GO:0000339,{'A'},RNA cap binding,1,11.0246,{'supercog3'},1
1875,GO:0099177,{'T'},regulation of trans-synaptic signaling,1,8.4121,{'supercog1'},1
1876,GO:0015891,{'P'},siderophore transport,1,11.7007,{'supercog2'},1
1877,GO:0016803,{'C'},ether hydrolase activity,1,11.247,{'supercog2'},1
1878,GO:0033002,{'D'},muscle cell proliferation,1,9.5696,{'supercog1'},1
1879,GO:0044772,{'D'},mitotic cell cycle phase transition,1,7.8778,{'supercog1'},1
1880,GO:0006298,{'L'},mismatch repair,1,8.3647,{'supercog3'},1
1881,GO:0006405,{'A'},RNA export from nucleus,1,9.0345,{'supercog3'},1
1882,GO:0042773,{'C'},ATP synthesis coupled electron transport,1,7.6031,{'supercog2'},1
1883,GO:0090305,{'R'},nucleic acid phosphodiester bond hydrolysis,1,5.0838,{'general function'},1
1884,GO:0010038,{'T'},response to metal ion,1,7.3749,{'supercog1'},1
1885,GO:0005126,{'V'},cytokine receptor binding,1,8.2299,{'supercog1'},1
1886,GO:0052548,{'O'},regulation of endopeptidase activity,1,7.5931,{'supercog1'},1
1887,GO:0016721,{'C'},"oxidoreductase activity, acting on superoxide radicals as acceptor",1,9.1315,{'supercog2'},1
1888,GO:0042995,{'R'},cell projection,1,5.8964,{'general function'},1
1889,GO:0005980,{'G'},glycogen catabolic process,1,11.6393,{'supercog2'},1
1890,GO:0031966,{'M'},mitochondrial membrane,1,6.1902,{'supercog1'},1
1891,GO:0036260,{'A'},RNA capping,1,10.4495,{'supercog3'},1
1892,GO:0051099,{'T'},positive regulation of binding,1,9.4299,{'supercog1'},1
1893,GO:0019899,{'R'},enzyme binding,1,5.8175,{'general function'},1
1894,GO:0000387,{'J'},spliceosomal snRNP assembly,1,10.8667,{'supercog3'},1
1895,GO:0030248,{'G'},cellulose binding,1,11.247,{'supercog2'},1
1896,GO:1901135,{'G'},carbohydrate derivative metabolic process,1,3.0261,{'supercog2'},1
1897,GO:0043388,{'B'},positive regulation of DNA binding,1,10.7567,{'supercog3'},1
1898,GO:0016833,{'C'},oxo-acid-lyase activity,1,8.9228,{'supercog2'},1
1899,GO:0044770,{'D'},cell cycle phase transition,1,7.7824,{'supercog1'},1
1900,GO:0006772,{'H'},thiamine metabolic process,1,7.5457,{'supercog2'},1
1901,GO:0042887,{'U'},amide transmembrane transporter activity,1,9.5413,{'supercog1'},1
1902,GO:2000145,{'N'},regulation of cell motility,1,7.4736,{'supercog1'},1
1903,GO:0016822,{'C'},"hydrolase activity, acting on acid carbon-carbon bonds",1,11.1475,{'supercog2'},1
1904,GO:0000323,{'U'},lytic vacuole,1,7.3764,{'supercog1'},1
1905,GO:0019871,{'P'},sodium channel inhibitor activity,1,10.1315,{'supercog2'},1
1906,GO:0042327,{'C'},positive regulation of phosphorylation,1,7.0148,{'supercog2'},1
1907,GO:0016857,{'E'},"racemase and epimerase activity, acting on carbohydrates and derivatives",1,9.247,{'supercog2'},1
1908,GO:0044403,{'T'},biological process involved in symbiotic interaction,1,5.7076,{'supercog1'},1
1909,GO:1902275,{'B'},regulation of chromatin organization,1,9.1158,{'supercog3'},1
1910,GO:0046503,{'I'},glycerolipid catabolic process,1,10.6244,{'supercog2'},1
1911,GO:1990000,{'O'},amyloid fibril formation,1,11.5949,{'supercog1'},1
1912,GO:0001540,{'R'},amyloid-beta binding,1,11.0246,{'general function'},1
1913,GO:0008047,{'T'},enzyme activator activity,1,7.4862,{'supercog1'},1
1914,GO:0098900,{'T'},regulation of action potential,1,12.1368,{'supercog1'},1
1915,GO:0046328,{'T'},regulation of JNK cascade,1,9.9669,{'supercog1'},1
1916,GO:0045177,{'M'},apical part of cell,1,8.6281,{'supercog1'},1
1917,GO:0015844,{'R'},monoamine transport,1,11.1799,{'general function'},1
1918,GO:0048488,{'U'},synaptic vesicle endocytosis,1,11.4429,{'supercog1'},1
1919,GO:0009890,{'C'},negative regulation of biosynthetic process,1,5.8387,{'supercog2'},1
1920,GO:0071281,{'T'},cellular response to iron ion,1,11.4561,{'supercog1'},1
1921,GO:0004483,{'C'},mRNA (nucleoside-2'-O-)-methyltransferase activity,1,11.9955,{'supercog2'},1
